counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,501.858,502.056,502.056,502.556,,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,107,0,502.556,503.205,,0,[-0.5497896213183731],[-0.3190743338008415],[1],[0],[0],[0.6459999999999582],"[""button_left_main""]",503.205,505.206,505.206,505.206,[],[],[],[],[],[],[],,505.206,505.207,-0.549789621,-0.319074334,0,0,0,,0,106,106,60,1,3,TL,panert,print,panert_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,505.208,505.406,505.406,505.906,,,,,,,,,,,,1.13,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,108,0,505.906,507.037,,0,[0.5161290322580645],[-0.2391304347826087],[1],[0],[0],[1.1299999999999955],"[""button_right_main""]",507.037,509.039,509.039,509.039,[],[],[],[],[],[],[],,509.04,509.04,0.516129032,-0.239130435,0,0,0,,0,107,107,87,1,3,word,CAFETERIA,print,cafeteria_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,509.041,509.238,509.239,509.739,,,,,,,,,,,,0.947,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,109,1,509.739,510.687,,0,[-0.5497896213183731],[-0.32047685834502104],[1],[0],[0],[0.9470000000000027],"[""button_left_main""]",510.687,512.689,512.689,514.253,[0.5245441795231417],[-0.2503506311360449],[1],[0],[0],[1.5639999999999645],"[""button_right_probe""]",,514.253,514.253,0.52454418,-0.250350631,1,0,0,,0,108,108,26,1,3,RL,repifion,print,repifion_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,514.255,514.455,514.455,514.955,,,,,,,,,,,,0.748,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,110,0,514.955,515.704,,0,[0.5133239831697055],[-0.23492286115007013],[1],[0],[0],[0.7479999999999336],"[""button_right_main""]",515.704,517.705,517.705,517.706,[],[],[],[],[],[],[],,517.706,517.706,0.513323983,-0.234922861,0,0,0,,0,109,109,131,1,3,word,POPULAR,print,popular_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,517.708,517.905,517.905,518.405,,,,,,,,,,,,2.261,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,111,0,518.405,520.667,,0,[0.5133239831697055],[-0.24193548387096775],[1],[0],[0],[2.2609999999999673],"[""button_right_main""]",520.668,522.671,522.671,522.672,[],[],[],[],[],[],[],,522.672,522.672,0.513323983,-0.241935484,0,0,0,,0,110,110,88,1,3,word,CAMERA,cursive,camera_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,522.674,522.871,522.871,523.371,,,,,,,,,,,,2.247,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,112,0,523.372,525.62,,0,[-0.5399719495091164],[-0.3120617110799439],[1],[0],[0],[2.247000000000071],"[""button_left_main""]",525.62,527.621,527.621,527.621,[],[],[],[],[],[],[],,527.621,527.621,-0.53997195,-0.312061711,0,0,0,,0,111,111,140,1,3,word,RELATIVE,cursive,relative_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,527.624,527.821,527.821,528.321,,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,113,1,528.322,529.153,,0,[-0.5497896213183731],[-0.31065918653576435],[1],[0],[0],[0.8300000000000409],"[""button_left_main""]",529.153,531.154,531.154,532.182,[0.5189340813464236],[-0.24193548387096775],[1],[0],[0],[1.02800000000002],"[""button_right_probe""]",,532.182,532.182,0.518934081,-0.241935484,1,0,0,,0,112,112,7,1,3,RL,cobeny,print,cobeny_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,532.182,532.371,532.371,532.871,,,,,,,,,,,,0.797,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,114,1,532.871,533.669,,0,[0.5385694249649369],[-0.24193548387096775],[1],[0],[0],[0.7970000000000255],"[""button_right_main""]",533.669,535.671,535.671,536.701,[0.5301542776998598],[-0.2391304347826087],[1],[0],[0],[1.0300000000000864],"[""button_right_probe""]",,536.701,536.701,0.530154278,-0.239130435,1,0,0,,0,113,113,139,1,3,word,REGULAR,print,regular_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,536.703,536.904,536.904,537.404,,,,,,,,,,,,0.864,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,115,0,537.404,538.269,,0,[0.5301542776998598],[-0.24193548387096775],[1],[0],[0],[0.8640000000000327],"[""button_right_main""]",538.269,540.27,540.27,540.271,[],[],[],[],[],[],[],,540.271,540.271,0.530154278,-0.241935484,0,0,0,,0,114,114,86,1,3,word,BESIDE,cursive,beside_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,540.273,540.47,540.47,540.97,,,,,,,,,,,,0.929,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,116,0,540.971,541.902,,0,[-0.5399719495091164],[-0.31626928471248245],[1],[0],[0],[0.9289999999999736],"[""button_left_main""]",541.902,543.903,543.904,543.904,[],[],[],[],[],[],[],,543.904,543.904,-0.53997195,-0.316269285,0,0,0,,0,115,115,65,1,3,TL,resufal,print,resufal_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,543.906,544.103,544.103,544.603,,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,117,0,544.604,545.418,,0,[0.5287517531556802],[-0.25315568022440393],[1],[0],[0],[0.8129999999999882],"[""button_right_main""]",545.418,547.42,547.42,547.42,[],[],[],[],[],[],[],,547.42,547.42,0.528751753,-0.25315568,0,0,0,,0,116,116,137,1,3,word,RAPIDLY,print,rapidly_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,547.422,547.619,547.619,548.12,,,,,,,,,,,,0.964,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,118,0,548.12,549.085,,0,[-0.5385694249649369],[-0.31626928471248245],[1],[0],[0],[0.9639999999999418],"[""button_left_main""]",549.085,551.086,551.086,551.087,[],[],[],[],[],[],[],,551.087,551.087,-0.538569425,-0.316269285,0,0,0,,0,117,117,14,1,3,RL,lofase,cursive,lofase_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,551.089,551.286,551.286,551.786,,,,,,,,,,,,0.697,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,119,0,551.787,552.485,,0,[-0.4474053295932679],[-0.3022440392706872],[1],[0],[0],[0.696999999999889],"[""button_left_main""]",552.485,554.486,554.486,554.486,[],[],[],[],[],[],[],,554.486,554.486,-0.44740533,-0.302244039,0,0,0,,0,118,118,54,1,3,TL,manire,cursive,manire_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,554.488,554.686,554.686,555.186,,,,,,,,,,,,0.761,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,120,0,555.187,555.949,,0,[-0.4053295932678822],[-0.2812061711079944],[1],[0],[0],[0.7609999999999673],"[""button_left_main""]",555.949,557.952,557.952,557.953,[],[],[],[],[],[],[],,557.953,557.953,-0.405329593,-0.281206171,0,0,0,,0,119,119,48,1,3,TL,grafetul,cursive,grafetul_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,557.954,558.152,558.152,558.652,,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,121,0,558.653,559.334,,0,[0.3884992987377279],[-0.30364656381486677],[1],[0],[0],[0.67999999999995],"[""button_right_main""]",559.334,561.336,561.336,561.336,[],[],[],[],[],[],[],,561.336,561.336,0.388499299,-0.303646564,0,0,0,,0,120,120,119,1,3,word,MEMORY,print,memory_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,561.338,561.535,561.538,562.036,,,,,,,,,,,,0.829,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,122,0,562.036,562.867,,0,[-0.44460028050490885],[-0.31486676016830295],[1],[0],[0],[0.8290000000000646],"[""button_left_main""]",562.867,564.868,564.869,564.869,[],[],[],[],[],[],[],,564.869,564.869,-0.444600281,-0.31486676,0,0,0,,0,121,121,9,1,3,RL,docirant,print,docirant_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,564.871,565.069,565.069,565.569,,,,,,,,,,,,0.613,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,123,0,565.57,566.184,,0,[-0.3899018232819074],[-0.29102384291725103],[1],[0],[0],[0.6130000000000564],"[""button_left_main""]",566.184,568.185,568.185,568.186,[],[],[],[],[],[],[],,568.186,568.186,-0.389901823,-0.291023843,0,0,0,,0,122,122,43,1,3,TL,dedace,cursive,dedace_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,568.187,568.385,568.385,568.885,,,,,,,,,,,,0.847,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,124,0,568.886,569.734,,0,[-0.39831697054698456],[-0.2966339410939691],[1],[0],[0],[0.84699999999998],"[""button_left_main""]",569.734,571.735,571.735,571.735,[],[],[],[],[],[],[],,571.735,571.735,-0.398316971,-0.296633941,0,0,0,,0,123,123,71,1,3,TL,sanile,cursive,sanile_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,571.737,571.935,571.935,572.435,,,,,,,,,,,,0.93,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,125,0,572.435,573.366,,0,[-0.42075736325385693],[-0.29943899018232817],[1],[0],[0],[0.9300000000000637],"[""button_left_main""]",573.367,575.368,575.368,575.368,[],[],[],[],[],[],[],,575.368,575.369,-0.420757363,-0.29943899,0,0,0,,0,124,124,51,1,3,TL,liretal,print,liretal_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,575.37,575.568,575.568,576.068,,,,,,,,,,,,0.764,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,126,0,576.068,576.833,,0,[-0.4361851332398317],[-0.28541374474053294],[1],[0],[0],[0.76400000000001],"[""button_left_main""]",576.833,578.834,578.835,578.835,[],[],[],[],[],[],[],,578.835,578.836,-0.436185133,-0.285413745,0,0,0,,0,125,125,18,1,3,RL,onegator,print,onegator_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,578.837,579.035,579.035,579.534,,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,127,1,579.535,580.35,,0,[-0.40813464235624125],[-0.2980364656381487],[1],[0],[0],[0.8129999999999882],"[""button_left_main""]",580.35,582.351,582.351,583.993,[0.511921458625526],[-0.2713884992987377],[1],[0],[0],[1.641999999999939],"[""button_right_probe""]",,583.993,583.993,0.511921459,-0.271388499,1,0,0,,0,126,126,46,1,3,TL,distupe,print,distupe_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,583.994,584.184,584.184,584.684,,,,,,,,,,,,1.448,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,128,0,584.684,586.133,,0,[-0.45582047685834504],[-0.28401122019635344],[1],[0],[0],[1.447999999999979],"[""button_left_main""]",586.133,588.134,588.134,588.134,[],[],[],[],[],[],[],,588.134,588.134,-0.455820477,-0.28401122,0,0,0,,0,127,127,67,1,3,TL,retome,print,retome_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,588.135,588.334,588.334,588.834,,,,,,,,,,,,1.13,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,129,0,588.834,589.965,,0,[0.5259467040673211],[-0.27980364656381485],[1],[0],[0],[1.1299999999999955],"[""button_right_main""]",589.966,591.967,591.967,591.967,[],[],[],[],[],[],[],,591.967,591.967,0.525946704,-0.279803647,0,0,0,,0,128,128,150,1,3,word,SENTIMENT,print,sentiment_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,591.969,592.167,592.167,592.667,,,,,,,,,,,,0.897,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,130,0,592.667,593.566,,0,[0.517531556802244],[-0.27419354838709675],[1],[0],[0],[0.8969999999999345],"[""button_right_main""]",593.566,595.567,595.567,595.567,[],[],[],[],[],[],[],,595.567,595.568,0.517531557,-0.274193548,0,0,0,,0,129,129,143,1,3,word,REMOVAL,cursive,removal_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,595.569,595.766,595.767,596.267,,,,,,,,,,,,0.763,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,131,0,596.267,597.031,,0,[-0.4305750350631136],[-0.30504908835904626],[1],[0],[0],[0.7630000000000337],"[""button_left_main""]",597.031,599.033,599.034,599.034,[],[],[],[],[],[],[],,599.034,599.034,-0.430575035,-0.305049088,0,0,0,,0,130,130,27,1,3,RL,recile,print,recile_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,599.036,599.233,599.233,599.734,,,,,,,,,,,,1.528,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,132,0,599.734,601.264,,0,[-0.4319775596072931],[-0.3064516129032258],[1],[0],[0],[1.52800000000002],"[""button_left_main""]",601.264,603.266,603.266,603.267,[],[],[],[],[],[],[],,603.267,603.267,-0.43197756,-0.306451613,0,0,0,,0,131,131,107,1,3,word,EVIDENT,cursive,evident_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,603.269,603.466,603.466,603.966,,,,,,,,,,,,1.639,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,133,0,603.967,605.607,,0,[-0.5035063113604488],[-0.288218793828892],[1],[0],[0],[1.63900000000001],"[""button_left_main""]",605.607,607.599,607.599,607.6,[],[],[],[],[],[],[],,607.6,607.6,-0.503506311,-0.288218794,0,0,0,,0,132,132,58,1,3,TL,nuremical,print,nuremical_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,607.602,607.799,607.799,608.299,,,,,,,,,,,,1.048,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,134,1,608.3,609.348,,0,[-0.4179523141654979],[-0.2826086956521739],[1],[0],[0],[1.0480000000000018],"[""button_left_main""]",609.348,611.349,611.349,612.662,[-0.4375876577840112],[-0.28541374474053294],[1],[0],[0],[1.3129999999999882],"[""button_left_probe""]",,612.662,612.662,-0.437587658,-0.285413745,1,0,0,,0,133,133,126,1,3,word,OPTIMAL,cursive,optimal_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,612.662,612.866,612.866,613.366,,,,,,,,,,,,2.148,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,135,0,613.366,615.515,,0,[-0.4474053295932679],[-0.2966339410939691],[1],[0],[0],[2.1480000000000246],"[""button_left_main""]",615.515,617.515,617.515,617.515,[],[],[],[],[],[],[],,617.516,617.516,-0.44740533,-0.296633941,0,0,0,,0,134,134,109,1,3,word,GRATEFUL,cursive,grateful_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,617.517,617.715,617.715,618.215,,,,,,,,,,,,0.846,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,136,0,618.216,619.064,,0,[-0.44460028050490885],[-0.3022440392706872],[1],[0],[0],[0.8460000000000036],"[""button_left_main""]",619.064,621.065,621.065,621.065,[],[],[],[],[],[],[],,621.065,621.066,-0.444600281,-0.302244039,0,0,0,,0,135,135,2,1,3,RL,betemit,print,betemit_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,621.067,621.265,621.265,621.765,,,,,,,,,,,,0.73,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,137,0,621.766,622.497,,0,[-0.4319775596072931],[-0.3078541374474053],[1],[0],[0],[0.7300000000000182],"[""button_left_main""]",622.497,624.498,624.498,624.499,[],[],[],[],[],[],[],,624.499,624.499,-0.43197756,-0.307854137,0,0,0,,0,136,136,117,1,3,word,MARINE,cursive,marine_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,624.5,624.698,624.698,625.198,,,,,,,,,,,,0.846,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,138,0,625.199,626.046,,0,[0.49789621318373073],[-0.2615708274894811],[1],[0],[0],[0.8460000000000036],"[""button_right_main""]",626.047,628.048,628.048,628.049,[],[],[],[],[],[],[],,628.049,628.049,0.497896213,-0.261570827,0,0,0,,0,137,137,136,1,3,word,RADICAL,cursive,radical_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,628.051,628.248,628.248,628.748,,,,,,,,,,,,0.897,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,139,0,628.749,629.647,,0,[-0.4488078541374474],[-0.28401122019635344],[1],[0],[0],[0.8969999999999345],"[""button_left_main""]",629.647,631.648,631.648,631.648,[],[],[],[],[],[],[],,631.648,631.649,-0.448807854,-0.28401122,0,0,0,,0,138,138,99,1,3,word,DEBATE,cursive,debate_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,631.65,631.848,631.848,632.348,,,,,,,,,,,,0.86,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,140,0,632.349,633.21,,0,[-0.48246844319775595],[-0.2643758765778401],[1],[0],[0],[0.8599999999999],"[""button_left_main""]",633.21,635.198,635.198,635.199,[],[],[],[],[],[],[],,635.199,635.199,-0.482468443,-0.264375877,0,0,0,,0,139,139,92,1,3,word,CATEGORY,cursive,category_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,635.201,635.398,635.398,635.898,,,,,,,,,,,,1.064,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,141,0,635.898,636.963,,0,[-0.5035063113604488],[-0.28541374474053294],[1],[0],[0],[1.0639999999999645],"[""button_left_main""]",636.963,638.964,638.964,638.965,[],[],[],[],[],[],[],,638.965,638.965,-0.503506311,-0.285413745,0,0,0,,0,140,140,49,1,3,TL,incidate,print,incidate_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,638.967,639.164,639.164,639.664,,,,,,,,,,,,1.413,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,142,0,639.665,641.079,,0,[-0.49789621318373073],[-0.30364656381486677],[1],[0],[0],[1.413000000000011],"[""button_left_main""]",641.079,643.08,643.081,643.081,[],[],[],[],[],[],[],,643.081,643.081,-0.497896213,-0.303646564,0,0,0,,0,141,141,52,1,3,TL,locigal,cursive,locigal_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,643.083,643.281,643.281,643.78,,,,,,,,,,,,0.664,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,143,0,643.781,644.445,,0,[-0.48106591865357645],[-0.3064516129032258],[1],[0],[0],[0.6639999999999873],"[""button_left_main""]",644.445,646.447,646.447,646.447,[],[],[],[],[],[],[],,646.448,646.448,-0.481065919,-0.306451613,0,0,0,,0,142,142,61,1,3,TL,pocily,print,pocily_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,646.45,646.647,646.647,647.147,,,,,,,,,,,,0.846,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,144,0,647.148,647.995,,0,[-0.4782608695652174],[-0.29943899018232817],[1],[0],[0],[0.8460000000000036],"[""button_left_main""]",647.995,649.997,650.002,650.002,[],[],[],[],[],[],[],,650.002,650.002,-0.47826087,-0.29943899,0,0,0,,0,143,143,28,1,3,RL,rovastic,cursive,rovastic_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,650.003,650.196,650.197,650.696,,,,,,,,,,,,0.897,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,145,0,650.697,651.595,,0,[0.5245441795231417],[-0.2503506311360449],[1],[0],[0],[0.8969999999999345],"[""button_right_main""]",651.595,653.596,653.596,653.597,[],[],[],[],[],[],[],,653.597,653.597,0.52454418,-0.250350631,0,0,0,,0,144,144,153,1,3,word,STOLEN,cursive,stolen_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,653.599,653.796,653.796,654.296,,,,,,,,,,,,0.747,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,146,0,654.297,655.045,,0,[-0.4726507713884993],[-0.3064516129032258],[1],[0],[0],[0.7469999999999573],"[""button_left_main""]",655.045,657.047,657.047,657.047,[],[],[],[],[],[],[],,657.047,657.048,-0.472650771,-0.306451613,0,0,0,,0,145,145,40,1,3,TL,condiser,print,condiser_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,657.049,657.246,657.246,657.746,,,,,,,,,,,,0.761,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,147,0,657.747,658.508,,0,[0.5245441795231417],[-0.2615708274894811],[1],[0],[0],[0.7609999999999673],"[""button_right_main""]",658.508,660.496,660.496,660.497,[],[],[],[],[],[],[],,660.497,660.497,0.52454418,-0.261570827,0,0,0,,0,146,146,101,1,3,word,DELICATE,print,delicate_p.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,660.499,660.696,660.696,661.196,,,,,,,,,,,,0.881,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,148,0,661.196,662.078,,0,[0.5273492286115007],[-0.255960729312763],[1],[0],[0],[0.8809999999999718],"[""button_right_main""]",662.078,664.079,664.079,664.079,[],[],[],[],[],[],[],,664.079,664.08,0.527349229,-0.255960729,0,0,0,,0,147,147,115,1,3,word,LOGICAL,cursive,logical_c.png,,,
,,,,32144,001,2025-10-22_03h18.23.919,HW_LDT_1,2024.2.4,MacIntel,47.61904762,,,,,,,,,,,,,,,,,,,,664.081,664.279,664.279,664.779,,,,,,,,,,,,1.563,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,149,0,664.78,666.345,,0,[0.5161290322580645],[-0.2601683029453015],[1],[0],[0],[1.5629999999999882],"[""button_right_main""]",666.345,668.346,668.347,668.347,[],[],[],[],[],[],[],,668.347,668.348,0.516129032,-0.260168303,0,0,0,,0,148,148,148,1,3,word,SALINE,cursive,saline_c.png,,,
