counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,response.duration,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,627.0433,627.2418,627.2418,627.7415,,,,,,,,,,,,0.8654,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,113,0,627.7421,628.6092,m,1,0.8654,,[],[],[],[],[],[],[],628.6093,630.6086,630.6088,630.609,[],[],[],[],[],[],[],,,,630.6091,630.6092,0.284182875,-0.344549102,0,0,0,,0,112,112,150,1,4,word,SENTIMENT,print,sentiment_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,630.6106,630.8092,630.8093,631.3092,,,,,,,,,,,,0.6868,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,114,0,631.31,632.0089,m,1,0.6868,,[],[],[],[],[],[],[],632.009,634.0093,634.0094,634.0095,[],[],[],[],[],[],[],,,,634.0096,634.0097,0.284182875,-0.344549102,0,0,0,,0,113,113,140,1,4,word,RELATIVE,print,relative_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,634.0109,634.2092,634.2092,634.7091,,,,,,,,,,,,1.6477,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,115,0,634.7098,636.3592,m,1,1.6477,,[],[],[],[],[],[],[],636.3593,638.3592,638.3592,638.3594,[],[],[],[],[],[],[],,,,638.3595,638.3597,0.284182875,-0.344549102,0,0,0,,0,114,114,83,1,4,word,ANIMAL,cursive,animal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,638.3611,638.5592,638.5592,639.0588,,,,,,,,,,,,1.3546,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,116,0,639.0594,640.4259,z,1,1.3546,,[],[],[],[],[],[],[],640.426,642.4258,642.4259,642.4261,[],[],[],[],[],[],[],,,,642.4262,642.4263,0.284182875,-0.344549102,0,0,0,,0,115,115,68,1,4,TL,prosopal,print,prosopal_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,642.4286,642.6259,642.6259,643.1252,,,,,,,,,,,,0.7891,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,117,0,643.1258,643.9256,z,1,0.7891,,[],[],[],[],[],[],[],643.9256,645.9258,645.9259,645.9261,[],[],[],[],[],[],[],,,,645.9262,645.9263,0.284182875,-0.344549102,0,0,0,,0,116,116,63,1,4,TL,miskate,print,miskate_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,645.9277,646.1259,646.1259,646.6259,,,,,,,,,,,,1.2883,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,118,0,646.6265,647.9258,z,1,1.2883,,[],[],[],[],[],[],[],647.9259,649.9258,649.9258,649.926,[],[],[],[],[],[],[],,,,649.9261,649.9262,0.284182875,-0.344549102,0,0,0,,0,117,117,53,1,4,TL,cemerony,print,cemerony_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,649.9274,650.1255,650.1255,650.6258,,,,,,,,,,,,0.6741,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,119,0,650.6263,651.3092,z,1,0.6741,,[],[],[],[],[],[],[],651.3092,653.3091,653.3092,653.3093,[],[],[],[],[],[],[],,,,653.3093,653.3095,0.284182875,-0.344549102,0,0,0,,0,118,118,38,1,4,RL,refakive,print,refakive_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,653.3107,653.5091,653.5092,654.0092,,,,,,,,,,,,1.4208,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,120,0,654.0098,655.4425,m,1,1.4208,,[],[],[],[],[],[],[],655.4427,657.4422,657.4422,657.4425,[],[],[],[],[],[],[],,,,657.4425,657.4426,0.284182875,-0.344549102,0,0,0,,0,119,119,99,1,4,word,DEBATE,cursive,debate_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,657.444,657.6425,657.6426,658.1425,,,,,,,,,,,,1.5541,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,121,0,658.1433,659.7089,m,0,1.5541,,[],[],[],[],[],[],[],659.709,661.7092,661.7092,661.7094,[],[],[],[],[],[],[],,,,661.7095,661.7097,0.284182875,-0.344549102,0,0,0,,0,120,120,55,1,4,TL,corevage,cursive,corevage_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,661.7109,661.9091,661.9092,662.409,,,,,,,,,,,,4.1742,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,122,0,662.4096,666.5919,z,1,4.1742,,[],[],[],[],[],[],[],666.592,668.5925,668.5926,668.5928,[],[],[],[],[],[],[],,,,668.5928,668.593,0.284182875,-0.344549102,0,0,0,,0,121,121,32,1,4,RL,patisic,cursive,patisic_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,668.5943,668.7917,668.7917,669.2925,,,,,,,,,,,,0.7876,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,123,0,669.2933,670.0926,m,1,0.7876,,[],[],[],[],[],[],[],670.0928,672.0925,672.0925,672.0926,[],[],[],[],[],[],[],,,,672.0927,672.0928,0.284182875,-0.344549102,0,0,0,,0,122,122,110,1,4,word,HERITAGE,print,heritage_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,672.0941,672.2925,672.2926,672.7925,,,,,,,,,,,,0.6967,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,124,0,672.7932,673.4921,m,1,0.6967,,[],[],[],[],[],[],[],673.4921,675.4925,675.4926,675.4928,[],[],[],[],[],[],[],,,,675.4929,675.4931,0.284182875,-0.344549102,0,0,0,,0,123,123,152,1,4,word,SPECIMEN,cursive,specimen_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,675.4944,675.6924,675.6924,676.1924,,,,,,,,,,,,1.0151,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,125,0,676.1931,677.2092,m,1,1.0151,,[],[],[],[],[],[],[],677.2092,679.2092,679.2092,679.2094,[],[],[],[],[],[],[],,,,679.2095,679.2095,0.284182875,-0.344549102,0,0,0,,0,124,124,121,1,4,word,MISTAKE,print,mistake_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,679.2109,679.4091,679.4092,679.9092,,,,,,,,,,,,2.7815,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,126,0,679.9098,682.6926,z,1,2.7815,,[],[],[],[],[],[],[],682.6926,684.6924,684.6925,684.6927,[],[],[],[],[],[],[],,,,684.6928,684.6929,0.284182875,-0.344549102,0,0,0,,0,125,125,36,1,4,RL,rabigly,cursive,rabigly_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,684.6941,684.8925,684.8926,685.3925,,,,,,,,,,,,1.5134,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,127,0,685.3931,686.9091,m,1,1.5134,,[],[],[],[],[],[],[],686.9092,688.9092,688.9092,688.9094,[],[],[],[],[],[],[],,,,688.9094,688.9096,0.284182875,-0.344549102,0,0,0,,0,126,126,80,1,4,word,ACADEMY,print,academy_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,688.9107,689.1091,689.1091,689.6088,,,,,,,,,,,,1.654,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,128,0,689.6094,691.2755,m,1,1.654,,[],[],[],[],[],[],[],691.2756,693.2758,693.2758,693.276,[],[],[],[],[],[],[],,,,693.276,693.2761,0.284182875,-0.344549102,0,0,0,,0,127,127,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,693.2771,693.4753,693.4753,693.9758,,,,,,,,,,,,0.9904,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,129,0,693.9763,694.976,z,1,0.9904,,[],[],[],[],[],[],[],694.976,696.9757,696.9758,696.976,[],[],[],[],[],[],[],,,,696.9761,696.9763,0.284182875,-0.344549102,0,0,0,,0,128,128,20,1,4,RL,gralekul,print,gralekul_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,696.9776,697.1758,697.1758,697.6757,,,,,,,,,,,,2.3984,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,130,0,697.6764,700.0756,z,1,2.3984,,[],[],[],[],[],[],[],700.0758,702.0757,702.0758,702.076,[],[],[],[],[],[],[],,,,702.0762,702.0762,0.284182875,-0.344549102,0,0,0,,0,129,129,49,1,4,RL,vesofity,cursive,vesofity_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,702.0778,702.2753,702.2753,702.7758,,,,,,,,,,,,3.0038,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,131,0,702.7766,705.7925,z,1,3.0038,,[],[],[],[],[],[],[],705.7926,707.7924,707.7924,707.7926,[],[],[],[],[],[],[],,,,707.7927,707.7928,0.284182875,-0.344549102,0,0,0,,0,130,130,23,1,4,RL,linefal,cursive,linefal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,707.7942,707.9917,707.9917,708.4921,,,,,,,,,,,,0.7862,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,132,0,708.4925,709.2922,z,1,0.7862,,[],[],[],[],[],[],[],709.2922,711.292,711.292,711.2922,[],[],[],[],[],[],[],,,,711.2922,711.2922,0.284182875,-0.344549102,0,0,0,,0,131,131,71,1,4,TL,racidal,print,racidal_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,711.2929,711.4923,711.4924,711.9923,,,,,,,,,,,,0.6045,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,133,1,711.9928,712.6089,z,1,0.6045,,[],[],[],[],[],[],[],712.6089,714.609,714.6091,717.8746,[],[],[],[],[],[],[],m,3.2549,,717.8747,717.8748,0.284182875,-0.344549102,0,0,0,,0,132,132,11,1,4,RL,clisimal,print,clisimal_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,717.8755,718.0758,718.0758,718.5757,,,,,,,,,,,,0.9468,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,134,0,718.5763,719.5255,m,1,0.9468,,[],[],[],[],[],[],[],719.5255,721.5256,721.5258,721.5259,[],[],[],[],[],[],[],,,,721.5259,721.5261,0.284182875,-0.344549102,0,0,0,,0,133,133,141,1,4,word,RELIGION,print,religion_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,721.5274,721.7256,721.7257,722.2258,,,,,,,,,,,,0.7573,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,135,0,722.2264,722.9924,m,1,0.7573,,[],[],[],[],[],[],[],722.9925,724.9914,724.9915,724.9917,[],[],[],[],[],[],[],,,,724.9917,724.9917,0.284182875,-0.344549102,0,0,0,,0,134,134,159,1,4,word,VETERAN,cursive,veteran_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,724.9929,725.1923,725.1923,725.6924,,,,,,,,,,,,0.6983,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,136,0,725.6929,726.3924,m,1,0.6983,,[],[],[],[],[],[],[],726.3925,728.3922,728.3923,728.3925,[],[],[],[],[],[],[],,,,728.3926,728.3927,0.284182875,-0.344549102,0,0,0,,0,135,135,82,1,4,word,AMATEUR,cursive,amateur_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,728.3941,728.5923,728.5924,729.0923,,,,,,,,,,,,0.5188,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,137,0,729.093,729.6254,m,1,0.5188,,[],[],[],[],[],[],[],729.6254,731.6257,731.6258,731.6259,[],[],[],[],[],[],[],,,,731.626,731.6261,0.284182875,-0.344549102,0,0,0,,0,136,136,147,1,4,word,ROMANTIC,print,romantic_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,731.6274,731.8256,731.8257,732.3256,,,,,,,,,,,,0.6243,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,138,0,732.3262,732.9591,z,1,0.6243,,[],[],[],[],[],[],[],732.9592,734.959,734.9591,734.9592,[],[],[],[],[],[],[],,,,734.9592,734.9593,0.284182875,-0.344549102,0,0,0,,0,137,137,46,1,4,RL,skofen,cursive,skofen_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,734.9604,735.159,735.1591,735.659,,,,,,,,,,,,0.6401,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,139,0,735.6598,736.3091,z,1,0.6401,,[],[],[],[],[],[],[],736.3092,738.3088,738.3088,738.3091,[],[],[],[],[],[],[],,,,738.3091,738.3092,0.284182875,-0.344549102,0,0,0,,0,138,138,3,1,4,RL,bewoted,print,bewoted_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,738.3108,738.5092,738.5093,739.009,,,,,,,,,,,,0.5907,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,140,0,739.0096,739.6091,z,1,0.5907,,[],[],[],[],[],[],[],739.6092,741.609,741.6091,741.6093,[],[],[],[],[],[],[],,,,741.6093,741.6095,0.284182875,-0.344549102,0,0,0,,0,139,139,18,1,4,RL,disluge,print,disluge_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,741.6111,741.809,741.809,742.309,,,,,,,,,,,,0.7381,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,141,0,742.3097,743.059,m,1,0.7381,,[],[],[],[],[],[],[],743.059,745.058,745.058,745.0581,[],[],[],[],[],[],[],,,,745.0581,745.0582,0.284182875,-0.344549102,0,0,0,,0,140,140,124,1,4,word,NUMERICAL,cursive,numerical_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,745.0597,745.2587,745.2587,745.759,,,,,,,,,,,,0.82,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,142,0,745.7602,746.5918,z,1,0.82,,[],[],[],[],[],[],[],746.5919,748.5923,748.5923,748.5925,[],[],[],[],[],[],[],,,,748.5926,748.5927,0.284182875,-0.344549102,0,0,0,,0,141,141,69,1,4,TL,quafily,print,quafily_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,748.5941,748.7918,748.7919,749.2924,,,,,,,,,,,,0.7648,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,143,0,749.2932,750.0588,m,1,0.7648,,[],[],[],[],[],[],[],750.0588,752.0581,752.0581,752.0584,[],[],[],[],[],[],[],,,,752.0584,752.0586,0.284182875,-0.344549102,0,0,0,,0,142,142,103,1,4,word,DISPUTE,print,dispute_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,752.0599,752.2591,752.2591,752.7589,,,,,,,,,,,,0.7317,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,144,0,752.7596,753.4928,m,1,0.7317,,[],[],[],[],[],[],[],753.4929,755.4923,755.4924,755.4926,[],[],[],[],[],[],[],,,,755.4927,755.4927,0.284182875,-0.344549102,0,0,0,,0,143,143,135,1,4,word,QUALITY,print,quality_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,755.4941,755.6923,755.6923,756.1924,,,,,,,,,,,,0.6356,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,145,0,756.193,756.8421,m,1,0.6356,,[],[],[],[],[],[],[],756.8421,758.8415,758.8415,758.8418,[],[],[],[],[],[],[],,,,758.8419,758.8421,0.284182875,-0.344549102,0,0,0,,0,144,144,148,1,4,word,SALINE,print,saline_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,758.8434,759.0424,759.0424,759.5423,,,,,,,,,,,,0.9242,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,146,0,759.5431,760.4757,z,1,0.9242,,[],[],[],[],[],[],[],760.4758,762.4757,762.4757,762.4759,[],[],[],[],[],[],[],,,,762.4759,762.476,0.284182875,-0.344549102,0,0,0,,0,145,145,12,1,4,RL,conbicer,cursive,conbicer_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,762.4772,762.6756,762.6757,763.1756,,,,,,,,,,,,1.6204,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,147,0,763.1762,764.809,m,1,1.6204,,[],[],[],[],[],[],[],764.8091,766.8091,766.8091,766.8093,[],[],[],[],[],[],[],,,,766.8093,766.8096,0.284182875,-0.344549102,0,0,0,,0,146,146,142,1,4,word,REMOTE,cursive,remote_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,766.8108,766.998,766.998,767.5091,,,,,,,,,,,,0.6206,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,148,0,767.5097,768.1416,z,1,0.6206,,[],[],[],[],[],[],[],768.1417,770.1423,770.1424,770.1425,[],[],[],[],[],[],[],,,,770.1426,770.1427,0.284182875,-0.344549102,0,0,0,,0,147,147,48,1,4,RL,vabifity,print,vabifity_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,770.144,770.3423,770.3423,770.8423,,,,,,,,,,,,0.8523,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,149,0,770.8429,771.7087,m,1,0.8523,,[],[],[],[],[],[],[],771.7087,773.7089,773.7089,773.7091,[],[],[],[],[],[],[],,,,773.7092,773.7095,0.284182875,-0.344549102,0,0,0,,0,148,148,144,1,4,word,RESIDENT,cursive,resident_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,773.7106,773.9091,773.9091,774.4089,,,,,,,,,,,,0.8045,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,150,0,774.4095,775.2258,z,0,0.8045,,[],[],[],[],[],[],[],775.2259,777.2256,777.2256,777.2257,[],[],[],[],[],[],[],,,,777.2259,777.226,0.284182875,-0.344549102,0,0,0,,0,149,149,113,1,4,word,LITERAL,cursive,literal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,777.2274,777.4255,777.4256,777.9256,,,,,,,,,,,,0.7379,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,151,0,777.9261,778.6757,z,1,0.7379,,[],[],[],[],[],[],[],778.6757,780.6756,780.6756,780.6758,[],[],[],[],[],[],[],,,,780.6759,780.6761,0.284182875,-0.344549102,0,0,0,,0,150,150,17,1,4,RL,denficy,cursive,denficy_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,780.6773,780.8756,780.8756,781.3756,,,,,,,,,,,,0.5146,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,152,0,781.3762,781.8922,m,1,0.5146,,[],[],[],[],[],[],[],781.8923,783.8923,783.8923,783.8925,[],[],[],[],[],[],[],,,,783.8926,783.8926,0.284182875,-0.344549102,0,0,0,,0,151,151,107,1,4,word,EVIDENT,print,evident_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,783.8939,784.0922,784.0922,784.5923,,,,,,,,,,,,2.0707,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,153,0,784.5928,786.6756,z,1,2.0707,,[],[],[],[],[],[],[],786.6757,788.6757,788.6757,788.6759,[],[],[],[],[],[],[],,,,788.676,788.6762,0.284182875,-0.344549102,0,0,0,,0,152,152,37,1,4,RL,renutal,cursive,renutal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,788.6775,788.8756,788.8756,789.3756,,,,,,,,,,,,0.8209,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,154,0,789.3761,790.2089,z,0,0.8209,,[],[],[],[],[],[],[],790.2091,792.2088,792.2089,792.2092,[],[],[],[],[],[],[],,,,792.2092,792.2093,0.284182875,-0.344549102,0,0,0,,0,153,153,138,1,4,word,REFUSAL,cursive,refusal_c.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,792.2107,792.4089,792.409,792.9089,,,,,,,,,,,,0.8461,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,155,0,792.9094,793.7586,z,1,0.8461,,[],[],[],[],[],[],[],793.7587,795.7581,795.7582,795.7584,[],[],[],[],[],[],[],,,,795.7584,795.7586,0.284182875,-0.344549102,0,0,0,,0,154,154,67,1,4,TL,polupar,print,polupar_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,795.7598,795.959,795.959,796.4589,,,,,,,,,,,,0.6991,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,156,0,796.4595,797.1595,m,1,0.6991,,[],[],[],[],[],[],[],797.1595,799.1589,799.1589,799.1591,[],[],[],[],[],[],[],,,,799.1592,799.1593,0.284182875,-0.344549102,0,0,0,,0,155,155,157,1,4,word,VALIDITY,print,validity_p.png,,,,
,,,,32116,001,2025-10-16_10h41.36.748,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,799.1605,799.3589,799.359,799.8589,,,,,,,,,,,,1.3036,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,157,1,799.8592,801.175,m,1,1.3036,,[],[],[],[],[],[],[],801.175,803.1756,803.1756,806.3255,[],[],[],[],[],[],[],z,3.1461,,806.3256,806.3258,0.284182875,-0.344549102,0,0,0,,0,156,156,158,1,4,word,VELOCITY,cursive,velocity_c.png,,,,
