counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2704.794,2704.991,2704.991,2705.492,,,,,,,,,,,,,,0.906,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,112,0,2705.492,2706.408,m,1,0.906,,[],[],[],[],[],[],[],2706.409,2708.408,2708.409,2708.409,[],[],[],[],[],[],[],,2708.409,2708.409,0.050993377,-0.386092715,0,0,0,,0,111,111,88,1,2,word,CAMERA,print,camera_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2708.41,2708.609,2708.609,2709.108,,,,,,,,,,,,,,2.139,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,113,0,2709.108,2711.258,z,0,2.139,,[],[],[],[],[],[],[],2711.259,2713.258,2713.258,2713.259,[],[],[],[],[],[],[],,2713.259,2713.259,0.050993377,-0.386092715,0,0,0,,0,112,112,123,1,2,word,MODERATE,cursive,moderate_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2713.26,2713.458,2713.458,2713.958,,,,,,,,,,,,,,1.055,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,114,0,2713.959,2715.025,m,1,1.055,,[],[],[],[],[],[],[],2715.025,2717.025,2717.025,2717.026,[],[],[],[],[],[],[],,2717.026,2717.026,0.050993377,-0.386092715,0,0,0,,0,113,113,151,1,2,word,SPECIFIC,print,specific_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2717.026,2717.225,2717.225,2717.725,,,,,,,,,,,,,,1.206,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,115,0,2717.725,2718.942,z,1,1.206,,[],[],[],[],[],[],[],2718.942,2720.941,2720.941,2720.941,[],[],[],[],[],[],[],,2720.941,2720.941,0.050993377,-0.386092715,0,0,0,,0,114,114,72,1,2,TL,revomal,print,revomal_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2720.943,2721.142,2721.142,2721.642,,,,,,,,,,,,,,2.42,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,116,0,2721.642,2724.075,m,1,2.42,,[],[],[],[],[],[],[],2724.075,2726.075,2726.075,2726.076,[],[],[],[],[],[],[],,2726.076,2726.076,0.050993377,-0.386092715,0,0,0,,0,115,115,117,1,2,word,MARINE,cursive,marine_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2726.077,2726.274,2726.274,2726.775,,,,,,,,,,,,,,1.993,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,117,0,2726.775,2728.775,z,1,1.993,,[],[],[],[],[],[],[],2728.775,2730.774,2730.774,2730.775,[],[],[],[],[],[],[],,2730.775,2730.775,0.050993377,-0.386092715,0,0,0,,0,116,116,47,1,2,TL,crinimal,cursive,crinimal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2730.776,2730.974,2730.974,2731.475,,,,,,,,,,,,,,2.237,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,118,0,2731.476,2733.725,m,1,2.237,,[],[],[],[],[],[],[],2733.725,2735.725,2735.725,2735.726,[],[],[],[],[],[],[],,2735.726,2735.726,0.050993377,-0.386092715,0,0,0,,0,117,117,158,1,2,word,VELOCITY,print,velocity_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2735.726,2735.925,2735.925,2736.425,,,,,,,,,,,,,,0.858,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,119,0,2736.426,2737.292,z,1,0.858,,[],[],[],[],[],[],[],2737.292,2739.292,2739.292,2739.292,[],[],[],[],[],[],[],,2739.292,2739.292,0.050993377,-0.386092715,0,0,0,,0,118,118,30,1,2,RL,selamor,print,selamor_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2739.293,2739.492,2739.492,2739.992,,,,,,,,,,,,,,0.621,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,120,0,2739.992,2740.625,m,1,0.621,,[],[],[],[],[],[],[],2740.625,2742.625,2742.625,2742.625,[],[],[],[],[],[],[],,2742.625,2742.626,0.050993377,-0.386092715,0,0,0,,0,119,119,129,1,2,word,PARENT,print,parent_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2742.626,2742.825,2742.825,2743.325,,,,,,,,,,,,,,0.74,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,121,1,2743.326,2744.075,z,1,0.74,,[],[],[],[],[],[],[],2744.075,2746.075,2746.075,2747.099,[],[],[],[],[],[],[],m,2747.099,2747.099,0.050993377,-0.386092715,0,0,0,,0,120,120,36,1,2,RL,vecelan,print,vecelan_p.png,1.013,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2747.1,2747.292,2747.292,2747.792,,,,,,,,,,,,,,0.654,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,122,1,2747.792,2748.458,m,1,0.654,,[],[],[],[],[],[],[],2748.458,2750.458,2750.458,2751.392,[],[],[],[],[],[],[],m,2751.392,2751.392,0.050993377,-0.386092715,0,0,0,,0,121,121,149,1,2,word,SENATOR,print,senator_p.png,0.922,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2751.393,2751.592,2751.592,2752.092,,,,,,,,,,,,,,0.712,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,123,1,2752.092,2752.816,m,1,0.712,,[],[],[],[],[],[],[],2752.816,2754.809,2754.809,2755.425,[],[],[],[],[],[],[],z,2755.425,2755.425,0.050993377,-0.386092715,0,0,0,,0,122,122,131,1,2,word,POPULAR,cursive,popular_c.png,0.604,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2755.427,2755.625,2755.625,2756.125,,,,,,,,,,,,,,1.403,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,124,0,2756.125,2757.542,m,1,1.403,,[],[],[],[],[],[],[],2757.542,2759.541,2759.541,2759.541,[],[],[],[],[],[],[],,2759.541,2759.541,0.050993377,-0.386092715,0,0,0,,0,123,123,133,1,2,word,PROVIDE,cursive,provide_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2759.542,2759.742,2759.742,2760.242,,,,,,,,,,,,,,0.793,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,125,1,2760.242,2761.042,z,1,0.793,,[],[],[],[],[],[],[],2761.042,2763.041,2763.042,2764.192,[],[],[],[],[],[],[],m,2764.192,2764.192,0.050993377,-0.386092715,0,0,0,,0,124,124,21,1,2,RL,pamest,print,pamest_p.png,1.138,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2764.193,2764.392,2764.392,2764.892,,,,,,,,,,,,,,3.52,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,126,0,2764.892,2768.425,z,1,3.52,,[],[],[],[],[],[],[],2768.425,2770.425,2770.425,2770.425,[],[],[],[],[],[],[],,2770.426,2770.426,0.050993377,-0.386092715,0,0,0,,0,125,125,33,1,2,RL,strapely,cursive,strapely_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2770.427,2770.625,2770.625,2771.125,,,,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,127,0,2771.126,2771.808,m,1,0.674,,[],[],[],[],[],[],[],2771.808,2773.809,2773.809,2773.809,[],[],[],[],[],[],[],,2773.809,2773.809,0.050993377,-0.386092715,0,0,0,,0,126,126,115,1,2,word,LOGICAL,print,logical_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2773.81,2774.008,2774.009,2774.508,,,,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,128,1,2774.508,2775.149,m,1,0.628,,[],[],[],[],[],[],[],2775.149,2777.142,2777.142,2778.009,[],[],[],[],[],[],[],m,2778.009,2778.009,0.050993377,-0.386092715,0,0,0,,0,127,127,104,1,2,word,DOMINANT,print,dominant_p.png,0.855,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2778.01,2778.209,2778.209,2778.709,,,,,,,,,,,,,,0.757,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,129,0,2778.709,2779.475,z,1,0.757,,[],[],[],[],[],[],[],2779.476,2781.475,2781.475,2781.476,[],[],[],[],[],[],[],,2781.476,2781.476,0.050993377,-0.386092715,0,0,0,,0,128,128,11,1,2,RL,formuke,print,formuke_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2781.477,2781.675,2781.675,2782.175,,,,,,,,,,,,,,3.326,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,130,1,2782.176,2785.508,z,0,3.326,,[],[],[],[],[],[],[],2785.508,2787.508,2787.508,2788.409,[],[],[],[],[],[],[],z,2788.409,2788.409,0.050993377,-0.386092715,0,0,0,,0,129,129,113,1,2,word,LITERAL,cursive,literal_c.png,0.888,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2788.41,2788.609,2788.609,2789.108,,,,,,,,,,,,,,1.195,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,131,0,2789.109,2790.309,z,1,1.195,,[],[],[],[],[],[],[],2790.309,2792.308,2792.308,2792.309,[],[],[],[],[],[],[],,2792.309,2792.309,0.050993377,-0.386092715,0,0,0,,0,130,130,23,1,2,RL,procogal,cursive,procogal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2792.31,2792.508,2792.508,2793.008,,,,,,,,,,,,,,1.108,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,132,0,2793.009,2794.126,m,1,1.108,,[],[],[],[],[],[],[],2794.126,2796.125,2796.125,2796.125,[],[],[],[],[],[],[],,2796.125,2796.125,0.050993377,-0.386092715,0,0,0,,0,131,131,94,1,2,word,CLINICAL,cursive,clinical_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2796.127,2796.324,2796.324,2796.825,,,,,,,,,,,,,,0.773,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,133,0,2796.825,2797.609,m,1,0.773,,[],[],[],[],[],[],[],2797.609,2799.609,2799.609,2799.609,[],[],[],[],[],[],[],,2799.609,2799.609,0.050993377,-0.386092715,0,0,0,,0,132,132,95,1,2,word,COMEDY,cursive,comedy_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2799.61,2799.809,2799.809,2800.309,,,,,,,,,,,,,,1.38,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,134,1,2800.309,2801.692,z,1,1.38,,[],[],[],[],[],[],[],2801.692,2803.692,2803.692,2804.842,[],[],[],[],[],[],[],m,2804.842,2804.842,0.050993377,-0.386092715,0,0,0,,0,133,133,15,1,2,RL,linedal,print,linedal_p.png,1.14,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2804.843,2805.042,2805.042,2805.542,,,,,,,,,,,,,,1.853,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,135,0,2805.543,2807.409,z,1,1.853,,[],[],[],[],[],[],[],2807.409,2809.409,2809.409,2809.409,[],[],[],[],[],[],[],,2809.409,2809.409,0.050993377,-0.386092715,0,0,0,,0,134,134,40,1,2,TL,bevoled,cursive,bevoled_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2809.41,2809.609,2809.609,2810.108,,,,,,,,,,,,,,3.824,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,136,0,2810.109,2813.942,z,1,3.824,,[],[],[],[],[],[],[],2813.942,2815.942,2815.942,2815.942,[],[],[],[],[],[],[],,2815.942,2815.943,0.050993377,-0.386092715,0,0,0,,0,135,135,26,1,2,RL,retupar,cursive,retupar_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2815.943,2816.142,2816.142,2816.642,,,,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,137,0,2816.642,2817.332,m,1,0.68,,[],[],[],[],[],[],[],2817.332,2819.325,2819.325,2819.326,[],[],[],[],[],[],[],,2819.326,2819.326,0.050993377,-0.386092715,0,0,0,,0,136,136,140,1,2,word,RELATIVE,print,relative_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2819.327,2819.524,2819.524,2820.025,,,,,,,,,,,,,,2.763,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,138,0,2820.026,2822.792,z,0,2.763,,[],[],[],[],[],[],[],2822.792,2824.792,2824.792,2824.792,[],[],[],[],[],[],[],,2824.792,2824.793,0.050993377,-0.386092715,0,0,0,,0,137,137,103,1,2,word,DISPUTE,cursive,dispute_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2824.793,2824.992,2824.992,2825.492,,,,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,139,0,2825.492,2826.332,m,1,0.83,,[],[],[],[],[],[],[],2826.332,2828.325,2828.325,2828.326,[],[],[],[],[],[],[],,2828.326,2828.326,0.050993377,-0.386092715,0,0,0,,0,138,138,136,1,2,word,RADICAL,cursive,radical_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2828.327,2828.525,2828.525,2829.025,,,,,,,,,,,,,,1.105,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,140,0,2829.026,2830.142,z,1,1.105,,[],[],[],[],[],[],[],2830.142,2832.142,2832.142,2832.142,[],[],[],[],[],[],[],,2832.143,2832.143,0.050993377,-0.386092715,0,0,0,,0,139,139,6,1,2,RL,conbicer,print,conbicer_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2832.143,2832.341,2832.341,2832.842,,,,,,,,,,,,,,1.41,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,141,0,2832.842,2834.259,z,1,1.41,,[],[],[],[],[],[],[],2834.259,2836.259,2836.259,2836.259,[],[],[],[],[],[],[],,2836.259,2836.259,0.050993377,-0.386092715,0,0,0,,0,140,140,19,1,2,RL,monebate,cursive,monebate_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2836.26,2836.458,2836.458,2836.958,,,,,,,,,,,,,,0.774,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,142,0,2836.959,2837.742,z,1,0.774,,[],[],[],[],[],[],[],2837.742,2839.741,2839.741,2839.741,[],[],[],[],[],[],[],,2839.741,2839.741,0.050993377,-0.386092715,0,0,0,,0,141,141,13,1,2,RL,helicage,print,helicage_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2839.742,2839.942,2839.942,2840.441,,,,,,,,,,,,,,2.288,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,143,0,2840.442,2842.742,z,0,2.288,,[],[],[],[],[],[],[],2842.742,2844.742,2844.742,2844.742,[],[],[],[],[],[],[],,2844.743,2844.743,0.050993377,-0.386092715,0,0,0,,0,142,142,126,1,2,word,OPTIMAL,cursive,optimal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2844.743,2844.942,2844.942,2845.442,,,,,,,,,,,,,,2.924,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,144,0,2845.442,2848.376,z,1,2.924,,[],[],[],[],[],[],[],2848.376,2850.375,2850.375,2850.375,[],[],[],[],[],[],[],,2850.375,2850.376,0.050993377,-0.386092715,0,0,0,,0,143,143,1,1,2,RL,caleberia,print,caleberia_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2850.377,2850.575,2850.575,2851.075,,,,,,,,,,,,,,0.923,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,145,0,2851.076,2852.008,m,1,0.923,,[],[],[],[],[],[],[],2852.008,2854.009,2854.009,2854.009,[],[],[],[],[],[],[],,2854.009,2854.009,0.050993377,-0.386092715,0,0,0,,0,144,144,97,1,2,word,COVERAGE,cursive,coverage_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2854.01,2854.209,2854.209,2854.708,,,,,,,,,,,,,,3.79,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,146,0,2854.709,2858.509,z,1,3.79,,[],[],[],[],[],[],[],2858.509,2860.508,2860.509,2860.509,[],[],[],[],[],[],[],,2860.509,2860.509,0.050993377,-0.386092715,0,0,0,,0,145,145,54,1,2,TL,liretal,cursive,liretal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2860.51,2860.708,2860.708,2861.208,,,,,,,,,,,,,,2.041,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,147,1,2861.209,2863.259,z,1,2.041,,[],[],[],[],[],[],[],2863.259,2865.258,2865.259,2866.409,[],[],[],[],[],[],[],z,2866.409,2866.41,0.050993377,-0.386092715,0,0,0,,0,146,146,41,1,2,TL,befenit,cursive,befenit_c.png,1.138,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2866.411,2866.608,2866.609,2867.108,,,,,,,,,,,,,,4.259,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,148,0,2867.109,2871.375,z,1,4.259,,[],[],[],[],[],[],[],2871.376,2873.375,2873.375,2873.376,[],[],[],[],[],[],[],,2873.376,2873.376,0.050993377,-0.386092715,0,0,0,,0,147,147,57,1,2,TL,meromy,cursive,meromy_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2873.377,2873.575,2873.575,2874.075,,,,,,,,,,,,,,0.659,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,149,0,2874.076,2874.748,m,1,0.659,,[],[],[],[],[],[],[],2874.748,2876.742,2876.742,2876.742,[],[],[],[],[],[],[],,2876.742,2876.743,0.050993377,-0.386092715,0,0,0,,0,148,148,89,1,2,word,CAPACITY,print,capacity_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2876.743,2876.942,2876.942,2877.442,,,,,,,,,,,,,,0.757,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,150,0,2877.443,2878.209,z,1,0.757,,[],[],[],[],[],[],[],2878.209,2880.209,2880.209,2880.209,[],[],[],[],[],[],[],,2880.209,2880.209,0.050993377,-0.386092715,0,0,0,,0,149,149,0,1,2,RL,adnicory,print,adnicory_p.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2880.21,2880.408,2880.409,2880.908,,,,,,,,,,,,,,1.361,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,151,0,2880.909,2882.275,z,1,1.361,,[],[],[],[],[],[],[],2882.275,2884.275,2884.275,2884.276,[],[],[],[],[],[],[],,2884.276,2884.276,0.050993377,-0.386092715,0,0,0,,0,150,150,59,1,2,TL,miskate,cursive,miskate_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2884.277,2884.475,2884.475,2884.975,,,,,,,,,,,,,,2.175,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,152,0,2884.976,2887.159,z,1,2.175,,[],[],[],[],[],[],[],2887.159,2889.159,2889.159,2889.159,[],[],[],[],[],[],[],,2889.159,2889.159,0.050993377,-0.386092715,0,0,0,,0,151,151,5,1,2,RL,clisimal,cursive,clisimal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2889.16,2889.359,2889.359,2889.859,,,,,,,,,,,,,,3.887,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,153,0,2889.859,2893.759,z,1,3.887,,[],[],[],[],[],[],[],2893.759,2895.759,2895.759,2895.759,[],[],[],[],[],[],[],,2895.759,2895.759,0.050993377,-0.384768212,0,0,0,,0,152,152,46,1,2,TL,codemy,cursive,codemy_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2895.76,2895.959,2895.959,2896.458,,,,,,,,,,,,,,3.13,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,154,0,2896.459,2899.592,z,1,3.13,,[],[],[],[],[],[],[],2899.592,2901.592,2901.592,2901.592,[],[],[],[],[],[],[],,2901.592,2901.592,0.050993377,-0.384768212,0,0,0,,0,153,153,69,1,2,TL,resufal,cursive,resufal_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2901.593,2901.792,2901.792,2902.292,,,,,,,,,,,,,,3.074,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,155,0,2902.292,2905.375,z,1,3.074,,[],[],[],[],[],[],[],2905.375,2907.375,2907.375,2907.376,[],[],[],[],[],[],[],,2907.376,2907.376,0.050993377,-0.384768212,0,0,0,,0,154,154,62,1,2,TL,opmital,cursive,opmital_c.png,,,,,,
,,,,31933,001,2025-11-07_13h25.12.978,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,2907.377,2907.575,2907.575,2908.075,,,,,,,,,,,,,,1.737,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,156,0,2908.076,2909.824,m,1,1.737,,[],[],[],[],[],[],[],2909.824,2911.825,2911.825,2911.826,[],[],[],[],[],[],[],,2911.826,2911.826,0.050993377,-0.384768212,0,0,0,,0,155,155,144,1,2,word,RESIDENT,print,resident_p.png,,,,,,
