counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,579.661,579.858,579.858,580.358,,,,,,,,,,,,,,2.803,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,120,0,580.359,583.191,m,1,2.803,,[],[],[],[],[],[],[],583.191,585.191,585.191,585.192,[],[],[],[],[],[],[],,585.192,585.192,-0.024444444,-0.438888889,0,0,0,,0,119,119,89,1,3,word,CAPACITY,cursive,capacity_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,585.195,585.391,585.391,585.891,,,,,,,,,,,,,,0.957,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,121,1,585.892,586.858,z,1,0.957,,[],[],[],[],[],[],[],586.858,588.858,588.858,589.658,[],[],[],[],[],[],[],z,589.658,589.659,-0.024444444,-0.438888889,0,0,0,,0,120,120,63,1,3,TL,racidal,cursive,racidal_c.png,0.771,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,589.661,589.857,589.857,590.358,,,,,,,,,,,,,,1.345,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,122,1,590.359,591.725,m,1,1.345,,[],[],[],[],[],[],[],591.725,593.725,593.725,594.558,[],[],[],[],[],[],[],m,594.558,594.559,-0.024444444,-0.438888889,0,0,0,,0,121,121,85,1,3,word,BENEFIT,print,benefit_p.png,0.818,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,594.561,594.758,594.758,595.258,,,,,,,,,,,,,,0.736,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,123,0,595.259,596.025,z,1,0.736,,[],[],[],[],[],[],[],596.025,598.025,598.025,598.026,[],[],[],[],[],[],[],,598.026,598.026,-0.024444444,-0.438888889,0,0,0,,0,122,122,31,1,3,RL,trilude,print,trilude_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,598.029,598.225,598.225,598.725,,,,,,,,,,,,,,1.016,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,124,0,598.726,599.758,m,1,1.016,,[],[],[],[],[],[],[],599.758,601.758,601.758,601.759,[],[],[],[],[],[],[],,601.759,601.759,-0.024444444,-0.438888889,0,0,0,,0,123,123,99,1,3,word,DEBATE,cursive,debate_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,601.763,601.958,601.958,602.458,,,,,,,,,,,,,,0.757,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,125,0,602.459,603.225,m,1,0.757,,[],[],[],[],[],[],[],603.225,605.225,605.225,605.226,[],[],[],[],[],[],[],,605.226,605.226,-0.024444444,-0.438888889,0,0,0,,0,124,124,151,1,3,word,SPECIFIC,print,specific_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,605.23,605.425,605.426,605.925,,,,,,,,,,,,,,0.754,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,126,0,605.926,606.692,m,1,0.754,,[],[],[],[],[],[],[],606.692,608.692,608.692,608.692,[],[],[],[],[],[],[],,608.692,608.693,-0.024444444,-0.438888889,0,0,0,,0,125,125,155,1,3,word,STRATEGY,print,strategy_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,608.696,608.892,608.892,609.392,,,,,,,,,,,,,,0.907,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,127,1,609.393,610.325,z,0,0.907,,[],[],[],[],[],[],[],610.325,612.325,612.325,613.359,[],[],[],[],[],[],[],m,613.359,613.359,-0.024444444,-0.438888889,0,0,0,,0,126,126,120,1,3,word,MILITARY,cursive,military_c.png,1.025,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,613.362,613.559,613.559,614.059,,,,,,,,,,,,,,1.173,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,128,1,614.06,615.259,m,1,1.173,,[],[],[],[],[],[],[],615.259,617.259,617.259,618.026,[],[],[],[],[],[],[],z,618.026,618.026,-0.024444444,-0.438888889,0,0,0,,0,127,127,143,1,3,word,REMOVAL,cursive,removal_c.png,0.757,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,618.029,618.226,618.226,618.726,,,,,,,,,,,,,,1.344,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,129,0,618.727,620.092,m,1,1.344,,[],[],[],[],[],[],[],620.093,622.092,622.093,622.093,[],[],[],[],[],[],[],,622.093,622.093,-0.024444444,-0.438888889,0,0,0,,0,128,128,157,1,3,word,VALIDITY,cursive,validity_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,622.097,622.293,622.293,622.793,,,,,,,,,,,,,,0.855,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,130,0,622.793,623.659,m,1,0.855,,[],[],[],[],[],[],[],623.659,625.659,625.66,625.66,[],[],[],[],[],[],[],,625.661,625.661,-0.024444444,-0.438888889,0,0,0,,0,129,129,97,1,3,word,COVERAGE,print,coverage_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,625.664,625.859,625.859,626.359,,,,,,,,,,,,,,0.978,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,131,0,626.36,627.36,z,1,0.978,,[],[],[],[],[],[],[],627.36,629.359,629.359,629.36,[],[],[],[],[],[],[],,629.36,629.36,-0.017777778,-0.444444444,0,0,0,,0,130,130,77,1,3,TL,vadility,cursive,vadility_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,629.364,629.56,629.56,630.06,,,,,,,,,,,,,,0.989,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,132,0,630.06,631.06,m,1,0.989,,[],[],[],[],[],[],[],631.06,633.06,633.06,633.061,[],[],[],[],[],[],[],,633.061,633.061,-0.017777778,-0.444444444,0,0,0,,0,131,131,113,1,3,word,LITERAL,print,literal_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,633.065,633.26,633.26,633.76,,,,,,,,,,,,,,0.971,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,133,0,633.76,634.759,m,1,0.971,,[],[],[],[],[],[],[],634.759,636.76,636.76,636.76,[],[],[],[],[],[],[],,636.761,636.761,-0.017777778,-0.444444444,0,0,0,,0,132,132,156,1,3,word,TRIBUTE,print,tribute_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,636.764,636.96,636.96,637.459,,,,,,,,,,,,,,0.922,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,134,1,637.46,638.393,m,1,0.922,,[],[],[],[],[],[],[],638.393,640.393,640.393,641.027,[],[],[],[],[],[],[],m,641.027,641.027,-0.017777778,-0.444444444,0,0,0,,0,133,133,129,1,3,word,PARENT,print,parent_p.png,0.623,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,641.03,641.227,641.227,641.727,,,,,,,,,,,,,,1.589,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,135,1,641.727,643.327,m,1,1.589,,[],[],[],[],[],[],[],643.327,645.327,645.327,645.927,[],[],[],[],[],[],[],z,645.927,645.927,-0.017777778,-0.444444444,0,0,0,,0,134,134,128,1,3,word,PACIFIC,cursive,pacific_c.png,0.588,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,645.93,646.127,646.127,646.627,,,,,,,,,,,,,,1.01,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,136,1,646.628,647.66,m,1,1.01,,[],[],[],[],[],[],[],647.66,649.66,649.66,650.427,[],[],[],[],[],[],[],z,650.427,650.428,-0.017777778,-0.444444444,0,0,0,,0,135,135,115,1,3,word,LOGICAL,cursive,logical_c.png,0.758,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,650.431,650.627,650.627,651.127,,,,,,,,,,,,,,1.444,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,137,0,651.128,652.594,m,1,1.444,,[],[],[],[],[],[],[],652.594,654.594,654.594,654.595,[],[],[],[],[],[],[],,654.595,654.595,-0.02,-0.443333333,0,0,0,,0,136,136,127,1,3,word,ORIGINAL,cursive,original_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,654.599,654.794,654.795,655.293,,,,,,,,,,,,,,0.954,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,138,0,655.294,656.261,z,1,0.954,,[],[],[],[],[],[],[],656.261,658.261,658.261,658.262,[],[],[],[],[],[],[],,658.262,658.263,-0.02,-0.443333333,0,0,0,,0,137,137,39,1,3,TL,clicinal,print,clicinal_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,658.266,658.461,658.461,658.961,,,,,,,,,,,,,,0.807,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,139,1,658.962,659.794,m,1,0.807,,[],[],[],[],[],[],[],659.794,661.794,661.794,663.46,[],[],[],[],[],[],[],z,663.461,663.461,-0.02,-0.443333333,0,0,0,,0,138,138,96,1,3,word,CONSIDER,print,consider_p.png,1.64,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,663.463,663.661,663.661,664.161,,,,,,,,,,,,,,1.087,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,140,0,664.161,665.261,m,1,1.087,,[],[],[],[],[],[],[],665.261,667.26,667.26,667.26,[],[],[],[],[],[],[],,667.26,667.26,-0.02,-0.447777778,0,0,0,,0,139,139,110,1,3,word,HERITAGE,cursive,heritage_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,667.262,667.461,667.461,667.961,,,,,,,,,,,,,,2.195,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,141,0,667.962,670.161,z,0,2.195,,[],[],[],[],[],[],[],670.161,672.161,672.161,672.162,[],[],[],[],[],[],[],,672.162,672.162,-0.011111111,-0.467777778,0,0,0,,0,140,140,114,1,3,word,LOCATE,cursive,locate_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,672.165,672.36,672.36,672.861,,,,,,,,,,,,,,1.198,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,142,0,672.862,674.061,m,1,1.198,,[],[],[],[],[],[],[],674.062,676.061,676.062,676.062,[],[],[],[],[],[],[],,676.062,676.062,-0.006666667,-0.466666667,0,0,0,,0,141,141,101,1,3,word,DELICATE,print,delicate_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,676.066,676.261,676.261,676.761,,,,,,,,,,,,,,1.189,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,143,0,676.762,677.96,m,1,1.189,,[],[],[],[],[],[],[],677.961,679.961,679.961,679.962,[],[],[],[],[],[],[],,679.962,679.962,-0.008888889,-0.463333333,0,0,0,,0,142,142,148,1,3,word,SALINE,cursive,saline_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,679.965,680.161,680.162,680.662,,,,,,,,,,,,,,0.796,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,144,0,680.662,681.461,z,1,0.796,,[],[],[],[],[],[],[],681.461,683.462,683.462,683.462,[],[],[],[],[],[],[],,683.462,683.462,-0.008888889,-0.463333333,0,0,0,,0,143,143,41,1,3,TL,crinimal,print,crinimal_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,683.465,683.66,683.661,684.162,,,,,,,,,,,,,,1.255,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,145,0,684.162,685.428,m,1,1.255,,[],[],[],[],[],[],[],685.428,687.428,687.428,687.429,[],[],[],[],[],[],[],,687.429,687.429,-0.007777778,-0.463333333,0,0,0,,0,144,144,144,1,3,word,RESIDENT,cursive,resident_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,687.432,687.628,687.628,688.128,,,,,,,,,,,,,,0.671,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,146,0,688.129,688.828,z,1,0.671,,[],[],[],[],[],[],[],688.829,690.828,690.828,690.828,[],[],[],[],[],[],[],,690.828,690.828,-0.008888889,-0.457777778,0,0,0,,0,145,145,10,1,3,RL,efibor,print,efibor_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,690.829,691.028,691.028,691.529,,,,,,,,,,,,,,2.523,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,147,0,691.53,694.062,m,1,2.523,,[-0.011111111111111112],[-0.4533333333333333],[1],[0],[0],[2.5289999999999964],[null],694.063,696.062,696.063,696.064,[],[],[],[],[],[],[],,696.064,696.065,-0.011111111,-0.453333333,0,0,0,,0,146,146,123,1,3,word,MODERATE,cursive,moderate_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,696.072,696.262,696.262,696.762,,,,,,,,,,,,,,2.704,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,148,0,696.763,699.495,z,1,2.704,,[],[],[],[],[],[],[],699.495,701.495,701.495,701.496,[],[],[],[],[],[],[],,701.496,701.496,-0.011111111,-0.45,0,0,0,,0,147,147,48,1,3,TL,grafetul,cursive,grafetul_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,701.498,701.696,701.696,702.196,,,,,,,,,,,,,,2.424,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,149,0,702.196,704.629,m,1,2.424,,[],[],[],[],[],[],[],704.629,706.629,706.629,706.63,[],[],[],[],[],[],[],,706.63,706.63,-0.015555556,-0.447777778,0,0,0,,0,148,148,117,1,3,word,MARINE,cursive,marine_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,706.633,706.829,706.829,707.329,,,,,,,,,,,,,,2.607,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,150,0,707.33,709.965,z,0,2.607,,[],[],[],[],[],[],[],709.965,711.963,711.963,711.964,[],[],[],[],[],[],[],,711.964,711.964,-0.015555556,-0.447777778,0,0,0,,0,149,149,121,1,3,word,MISTAKE,cursive,mistake_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,711.968,712.163,712.163,712.663,,,,,,,,,,,,,,0.738,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,151,0,712.664,713.429,z,1,0.738,,[],[],[],[],[],[],[],713.429,715.429,715.429,715.43,[],[],[],[],[],[],[],,715.43,715.43,-0.015555556,-0.447777778,0,0,0,,0,150,150,32,1,3,TL,adacemy,print,adacemy_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,715.433,715.629,715.629,716.129,,,,,,,,,,,,,,1.057,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,152,0,716.13,717.196,m,1,1.057,,[],[],[],[],[],[],[],717.196,719.196,719.196,719.197,[],[],[],[],[],[],[],,719.197,719.197,-0.015555556,-0.447777778,0,0,0,,0,151,151,94,1,3,word,CLINICAL,print,clinical_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,719.2,719.396,719.396,719.896,,,,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,153,0,719.897,720.563,z,1,0.639,,[],[],[],[],[],[],[],720.563,722.563,722.563,722.564,[],[],[],[],[],[],[],,722.564,722.564,-0.015555556,-0.447777778,0,0,0,,0,152,152,44,1,3,TL,decilate,print,decilate_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,722.567,722.763,722.763,723.262,,,,,,,,,,,,,,1.243,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,154,1,723.263,724.53,z,1,1.243,,[],[],[],[],[],[],[],724.53,726.53,726.53,727.697,[],[],[],[],[],[],[],z,727.697,727.697,-0.015555556,-0.447777778,0,0,0,,0,153,153,57,1,3,TL,moredate,cursive,moredate_c.png,1.163,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,727.7,727.897,727.897,728.397,,,,,,,,,,,,,,2.365,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,155,0,728.397,730.764,z,1,2.365,,[],[],[],[],[],[],[],730.764,732.763,732.763,732.764,[],[],[],[],[],[],[],,732.764,732.764,-0.013333333,-0.455555556,0,0,0,,0,154,154,4,1,3,RL,cafigal,cursive,cafigal_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,732.768,732.963,732.963,733.464,,,,,,,,,,,,,,2.735,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,156,0,733.465,736.23,z,1,2.735,,[],[],[],[],[],[],[],736.23,738.23,738.23,738.231,[],[],[],[],[],[],[],,738.231,738.231,-0.013333333,-0.455555556,0,0,0,,0,155,155,20,1,3,RL,orimipal,cursive,orimipal_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,738.234,738.43,738.43,738.93,,,,,,,,,,,,,,0.752,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,157,0,738.931,739.697,m,1,0.752,,[],[],[],[],[],[],[],739.697,741.696,741.696,741.697,[],[],[],[],[],[],[],,741.697,741.697,-0.013333333,-0.451111111,0,0,0,,0,156,156,146,1,3,word,RETIRE,print,retire_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,741.699,741.897,741.897,742.396,,,,,,,,,,,,,,0.61,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,158,0,742.397,743.03,m,1,0.61,,[],[],[],[],[],[],[],743.03,745.03,745.03,745.03,[],[],[],[],[],[],[],,745.03,745.03,-0.012222222,-0.452222222,0,0,0,,0,157,157,132,1,3,word,PROPOSAL,print,proposal_p.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,745.031,745.23,745.23,745.73,,,,,,,,,,,,,,0.704,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,159,0,745.73,746.464,m,1,0.704,,[],[],[],[],[],[],[],746.464,748.464,748.464,748.465,[],[],[],[],[],[],[],,748.465,748.465,-0.012222222,-0.447777778,0,0,0,,0,158,158,122,1,3,word,MOBILE,cursive,mobile_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,748.468,748.664,748.664,749.164,,,,,,,,,,,,,,1.605,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,160,0,749.165,750.797,z,1,1.605,,[],[],[],[],[],[],[],750.798,752.798,752.798,752.798,[],[],[],[],[],[],[],,752.798,752.799,-0.012222222,-0.446666667,0,0,0,,0,159,159,17,1,3,RL,motide,cursive,motide_c.png,,,,,
,,,,32092,001,2025-12-02_21h46.43.709,HW_LDT_1,2024.2.4,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.818,757.798
